446639.txt,P7,KOR,high
446649.txt,P4,ARA,medium
447693.txt,P5,TEL,high
447734.txt,P5,TUR,medium
447835.txt,P4,TUR,high
448009.txt,P3,DEU,high
448248.txt,P1,KOR,medium
448743.txt,P5,ZHO,medium
448970.txt,P4,ZHO,medium
448988.txt,P4,DEU,high
449166.txt,P3,KOR,medium
449207.txt,P3,ZHO,high
449267.txt,P3,ZHO,low
449328.txt,P5,DEU,high
449392.txt,P7,ITA,high
449429.txt,P4,HIN,low
449477.txt,P8,ITA,high
449749.txt,P5,KOR,medium
449750.txt,P2,KOR,high
450073.txt,P5,DEU,high
450144.txt,P1,DEU,medium
450235.txt,P8,TEL,high
450241.txt,P1,ARA,low
450321.txt,P7,ITA,medium
450359.txt,P3,ZHO,low
450473.txt,P4,DEU,medium
450516.txt,P8,JPN,medium
450526.txt,P1,KOR,medium
450770.txt,P7,HIN,medium
450861.txt,P5,JPN,medium
451067.txt,P2,ZHO,high
451139.txt,P7,JPN,high
451558.txt,P3,DEU,medium
451589.txt,P6,HIN,high
451631.txt,P1,SPA,high
451733.txt,P8,ITA,high
451803.txt,P3,DEU,medium
451953.txt,P4,SPA,high
452050.txt,P7,ITA,low
452402.txt,P4,ITA,high
452471.txt,P7,KOR,high
452612.txt,P8,DEU,high
452644.txt,P2,TUR,medium
452775.txt,P1,ITA,low
453003.txt,P8,HIN,medium
453358.txt,P5,ITA,medium
453534.txt,P8,FRA,high
453594.txt,P7,ITA,high
453893.txt,P1,KOR,low
453909.txt,P4,HIN,high
453935.txt,P5,JPN,medium
454102.txt,P6,JPN,low
454685.txt,P7,JPN,high
454715.txt,P7,SPA,medium
454748.txt,P7,TEL,medium
454955.txt,P2,KOR,medium
454958.txt,P3,SPA,medium
454966.txt,P3,TEL,high
455070.txt,P5,ZHO,medium
455160.txt,P7,FRA,high
455221.txt,P8,HIN,high
455248.txt,P1,ZHO,medium
455631.txt,P3,ZHO,medium
455720.txt,P8,ITA,medium
455835.txt,P7,ZHO,medium
455910.txt,P4,FRA,high
455943.txt,P4,SPA,medium
456037.txt,P8,ZHO,high
456255.txt,P3,FRA,high
456309.txt,P7,DEU,high
456784.txt,P8,DEU,high
457042.txt,P4,HIN,high
457148.txt,P3,TUR,high
457159.txt,P6,FRA,high
457243.txt,P6,KOR,medium
457645.txt,P3,KOR,medium
457819.txt,P2,JPN,high
457970.txt,P2,KOR,medium
458360.txt,P1,ZHO,medium
458919.txt,P2,KOR,medium
458947.txt,P1,TEL,medium
459160.txt,P7,SPA,high
459270.txt,P3,KOR,medium
459318.txt,P3,DEU,high
459372.txt,P2,KOR,high
459377.txt,P1,HIN,high
459627.txt,P8,ITA,medium
459900.txt,P6,TEL,high
459968.txt,P2,JPN,medium
460344.txt,P3,ITA,low
460516.txt,P3,TUR,high
460521.txt,P7,HIN,low
460551.txt,P7,TEL,medium
460682.txt,P5,DEU,medium
461132.txt,P4,SPA,high
461567.txt,P7,HIN,medium
461764.txt,P2,ZHO,high
461791.txt,P7,JPN,low
462058.txt,P8,TEL,medium
462076.txt,P1,SPA,high
462374.txt,P8,DEU,medium
462530.txt,P3,ITA,high
462985.txt,P4,TUR,high
463056.txt,P5,ARA,high
463633.txt,P7,ARA,medium
463657.txt,P4,FRA,medium
464088.txt,P6,FRA,medium
464269.txt,P2,TEL,high
464547.txt,P3,TEL,medium
464622.txt,P1,ARA,medium
464641.txt,P3,TEL,high
464654.txt,P8,TUR,medium
464802.txt,P7,SPA,medium
464910.txt,P2,FRA,medium
464971.txt,P5,ITA,medium
465096.txt,P1,FRA,medium
465653.txt,P8,SPA,medium
465723.txt,P3,SPA,medium
465959.txt,P3,TEL,medium
466034.txt,P7,TUR,medium
466136.txt,P3,JPN,medium
466154.txt,P1,JPN,medium
466186.txt,P1,ZHO,medium
466340.txt,P7,ARA,medium
466536.txt,P5,TEL,high
466675.txt,P1,TUR,medium
466872.txt,P3,ZHO,high
467163.txt,P1,HIN,high
467442.txt,P8,FRA,medium
467462.txt,P3,KOR,medium
467644.txt,P3,FRA,medium
467955.txt,P3,KOR,high
468447.txt,P1,ZHO,medium
468644.txt,P7,DEU,high
468995.txt,P4,ZHO,medium
469153.txt,P7,SPA,high
469368.txt,P8,FRA,high
469493.txt,P1,ARA,medium
469521.txt,P5,DEU,high
469694.txt,P8,DEU,high
469736.txt,P1,SPA,low
469751.txt,P7,JPN,low
469767.txt,P1,TEL,high
469776.txt,P2,DEU,high
469842.txt,P3,FRA,low
469992.txt,P1,JPN,low
470249.txt,P2,ARA,low
470627.txt,P3,ZHO,high
470830.txt,P3,JPN,medium
471184.txt,P1,TEL,medium
471491.txt,P3,ZHO,medium
471906.txt,P5,TEL,medium
472385.txt,P5,TUR,medium
472927.txt,P8,JPN,medium
473054.txt,P1,HIN,high
473361.txt,P1,JPN,medium
473551.txt,P2,TEL,high
473771.txt,P7,ITA,medium
474327.txt,P6,TEL,medium
474579.txt,P1,ITA,medium
475468.txt,P5,TUR,high
475475.txt,P3,JPN,medium
475735.txt,P1,KOR,medium
476013.txt,P6,ZHO,high
476249.txt,P6,SPA,high
476573.txt,P2,ARA,medium
476899.txt,P1,ARA,low
477043.txt,P8,TUR,medium
477111.txt,P7,TEL,high
477516.txt,P4,SPA,high
477986.txt,P4,TUR,medium
478082.txt,P7,TUR,medium
478090.txt,P3,ARA,low
478818.txt,P6,KOR,medium
478851.txt,P8,TUR,medium
478880.txt,P1,JPN,medium
479359.txt,P2,TUR,high
479625.txt,P2,JPN,medium
479677.txt,P1,ZHO,high
480067.txt,P2,DEU,high
480130.txt,P4,JPN,low
480499.txt,P7,SPA,medium
480667.txt,P3,HIN,low
481045.txt,P8,TUR,medium
481557.txt,P6,KOR,low
481560.txt,P3,JPN,medium
481860.txt,P8,KOR,medium
481880.txt,P1,ARA,low
481984.txt,P8,ZHO,medium
482048.txt,P3,ZHO,high
482256.txt,P8,FRA,medium
482287.txt,P8,ARA,medium
482407.txt,P7,HIN,high
482413.txt,P7,KOR,medium
482532.txt,P3,ARA,low
482603.txt,P5,ARA,medium
482686.txt,P2,JPN,medium
482819.txt,P2,KOR,high
482885.txt,P3,TEL,medium
483233.txt,P1,TEL,medium
483399.txt,P6,DEU,medium
483461.txt,P2,KOR,high
483594.txt,P1,DEU,medium
483612.txt,P2,JPN,medium
483654.txt,P4,FRA,medium
483676.txt,P4,ARA,low
483898.txt,P2,ITA,low
483949.txt,P8,TUR,medium
484026.txt,P3,TEL,high
484044.txt,P4,ITA,medium
484161.txt,P7,TUR,medium
484288.txt,P8,SPA,high
484386.txt,P2,DEU,medium
484479.txt,P5,TEL,medium
484493.txt,P5,ITA,medium
484663.txt,P5,HIN,high
484715.txt,P7,FRA,high
484918.txt,P7,TEL,medium
484940.txt,P8,SPA,high
485049.txt,P3,TEL,high
485655.txt,P2,TUR,medium
486052.txt,P8,JPN,medium
486326.txt,P7,SPA,high
486681.txt,P8,ZHO,medium
486727.txt,P7,DEU,high
487048.txt,P2,ZHO,medium
487073.txt,P7,JPN,medium
487098.txt,P7,ARA,high
487121.txt,P3,KOR,low
487283.txt,P5,HIN,high
487338.txt,P4,JPN,medium
487924.txt,P2,JPN,high
488133.txt,P1,ITA,low
488207.txt,P8,ARA,low
488219.txt,P8,DEU,medium
488246.txt,P4,TUR,medium
488264.txt,P1,ZHO,medium
488388.txt,P6,JPN,medium
488490.txt,P6,HIN,medium
488721.txt,P7,TUR,high
489201.txt,P1,ARA,medium
489763.txt,P4,JPN,medium
489857.txt,P2,KOR,medium
490274.txt,P8,ZHO,medium
490710.txt,P2,TEL,medium
490982.txt,P4,ITA,medium
491044.txt,P3,TEL,medium
491237.txt,P7,TEL,medium
491487.txt,P1,DEU,high
491519.txt,P2,TEL,medium
491578.txt,P5,ARA,high
491679.txt,P7,JPN,high
491698.txt,P2,SPA,medium
491733.txt,P5,DEU,medium
491742.txt,P4,ITA,medium
491823.txt,P5,DEU,high
491947.txt,P1,ARA,high
492022.txt,P6,KOR,medium
492111.txt,P1,HIN,high
492113.txt,P7,TUR,medium
492360.txt,P2,TUR,high
492740.txt,P1,ZHO,medium
492979.txt,P8,KOR,high
493020.txt,P3,TEL,medium
493167.txt,P3,TEL,high
493293.txt,P1,KOR,medium
493371.txt,P1,HIN,high
494224.txt,P2,HIN,medium
494378.txt,P1,SPA,high
494614.txt,P5,KOR,medium
494639.txt,P7,SPA,medium
494739.txt,P5,TEL,high
494841.txt,P4,ARA,medium
494906.txt,P3,ITA,high
494935.txt,P4,ZHO,high
495068.txt,P1,ITA,high
495243.txt,P8,SPA,high
495254.txt,P1,SPA,low
495532.txt,P6,DEU,high
495746.txt,P8,TUR,medium
495844.txt,P4,ZHO,medium
495859.txt,P7,DEU,high
496088.txt,P8,TEL,medium
496434.txt,P3,FRA,high
496858.txt,P5,DEU,high
496928.txt,P3,KOR,low
497082.txt,P1,JPN,medium
497709.txt,P3,HIN,low
497916.txt,P7,ZHO,high
498108.txt,P6,ARA,low
498179.txt,P2,SPA,medium
498470.txt,P8,ITA,high
498477.txt,P8,KOR,low
498663.txt,P3,ITA,low
498880.txt,P8,KOR,low
498954.txt,P3,ZHO,medium
498969.txt,P2,DEU,high
499380.txt,P7,TUR,medium
499483.txt,P3,KOR,medium
500492.txt,P8,ARA,medium
500691.txt,P1,SPA,medium
500948.txt,P3,KOR,medium
501161.txt,P3,ZHO,high
501459.txt,P7,FRA,high
501557.txt,P2,HIN,medium
501876.txt,P7,FRA,high
502263.txt,P2,HIN,medium
502380.txt,P2,ZHO,medium
502460.txt,P7,TEL,medium
502711.txt,P7,ITA,medium
502814.txt,P8,DEU,high
503106.txt,P3,KOR,medium
503222.txt,P6,SPA,high
503439.txt,P4,FRA,high
503523.txt,P7,ITA,medium
503634.txt,P5,JPN,medium
503814.txt,P7,DEU,high
504053.txt,P7,TEL,medium
504101.txt,P3,ITA,high
504192.txt,P6,JPN,high
504313.txt,P7,TEL,medium
504443.txt,P7,TUR,medium
504656.txt,P7,SPA,medium
504902.txt,P7,TEL,high
505053.txt,P8,TUR,medium
505321.txt,P1,FRA,high
505538.txt,P7,TUR,low
505711.txt,P1,ITA,medium
505764.txt,P1,JPN,low
506052.txt,P3,TUR,low
506304.txt,P8,KOR,low
506403.txt,P8,KOR,medium
507197.txt,P1,ARA,low
507596.txt,P2,KOR,medium
507926.txt,P8,ARA,medium
508105.txt,P7,ARA,medium
508121.txt,P4,ZHO,medium
508129.txt,P4,SPA,low
508583.txt,P6,DEU,high
508658.txt,P7,TUR,medium
508901.txt,P8,TEL,medium
508915.txt,P1,TEL,medium
509013.txt,P8,SPA,high
509301.txt,P4,ARA,medium
509535.txt,P1,KOR,medium
509700.txt,P1,HIN,high
510297.txt,P6,HIN,high
510549.txt,P8,FRA,high
511331.txt,P6,JPN,high
511340.txt,P5,TEL,high
511486.txt,P8,TUR,medium
511561.txt,P8,HIN,high
511564.txt,P3,FRA,medium
511819.txt,P3,DEU,medium
511877.txt,P8,JPN,medium
511900.txt,P1,ITA,medium
512079.txt,P2,ZHO,medium
512080.txt,P7,ARA,medium
512114.txt,P5,JPN,high
513454.txt,P2,JPN,low
513489.txt,P4,ITA,high
513615.txt,P8,TEL,medium
513986.txt,P7,KOR,medium
514176.txt,P8,SPA,low
514777.txt,P4,DEU,high
515283.txt,P7,JPN,high
515308.txt,P4,SPA,medium
515427.txt,P3,TEL,medium
515895.txt,P2,ZHO,high
516023.txt,P2,ITA,high
516153.txt,P4,ZHO,medium
516491.txt,P8,HIN,medium
516497.txt,P7,FRA,high
517050.txt,P7,ITA,medium
517402.txt,P8,TUR,high
517446.txt,P6,ZHO,medium
517456.txt,P3,ARA,low
517530.txt,P7,SPA,high
517652.txt,P2,DEU,medium
518538.txt,P8,SPA,low
518616.txt,P2,HIN,medium
518734.txt,P1,HIN,high
519270.txt,P1,KOR,low
519307.txt,P5,ITA,medium
519398.txt,P1,SPA,medium
519723.txt,P6,KOR,high
519762.txt,P2,HIN,high
520011.txt,P7,FRA,high
520274.txt,P4,ITA,high
520388.txt,P3,ARA,medium
520474.txt,P4,HIN,high
520556.txt,P2,TEL,medium
520764.txt,P6,ZHO,medium
520781.txt,P4,TUR,medium
521027.txt,P2,ARA,medium
521150.txt,P5,DEU,high
521295.txt,P4,ARA,medium
521806.txt,P5,ZHO,high
521976.txt,P8,TEL,medium
521981.txt,P6,ZHO,high
522019.txt,P7,JPN,medium
522069.txt,P7,TUR,medium
522146.txt,P6,KOR,high
522501.txt,P2,TUR,medium
522686.txt,P5,FRA,high
523025.txt,P4,FRA,low
523090.txt,P2,HIN,high
523119.txt,P1,KOR,medium
523299.txt,P3,JPN,medium
523338.txt,P7,ITA,medium
523617.txt,P4,DEU,high
523657.txt,P3,JPN,high
524017.txt,P7,SPA,high
524381.txt,P3,KOR,medium
524528.txt,P2,JPN,medium
524565.txt,P7,ARA,low
524599.txt,P5,HIN,medium
524906.txt,P1,HIN,medium
525150.txt,P7,DEU,high
525177.txt,P5,DEU,high
525210.txt,P7,JPN,medium
525411.txt,P3,HIN,high
525628.txt,P4,ARA,medium
525693.txt,P1,TEL,medium
525748.txt,P2,SPA,high
525771.txt,P5,ZHO,medium
526195.txt,P6,SPA,high
526208.txt,P7,KOR,low
526315.txt,P2,TEL,medium
526397.txt,P6,TUR,medium
526827.txt,P1,ITA,low
526869.txt,P3,TUR,medium
527047.txt,P3,HIN,high
527085.txt,P4,HIN,high
527259.txt,P4,ZHO,medium
527360.txt,P7,TUR,medium
527363.txt,P3,TEL,medium
527417.txt,P2,ARA,medium
527476.txt,P4,ARA,medium
527830.txt,P8,KOR,medium
527904.txt,P1,TUR,medium
527911.txt,P8,ZHO,medium
527970.txt,P4,ZHO,medium
528099.txt,P2,TUR,medium
528462.txt,P1,JPN,medium
528486.txt,P8,HIN,high
528726.txt,P4,JPN,low
528799.txt,P8,TEL,high
529291.txt,P4,FRA,medium
529504.txt,P8,DEU,medium
529930.txt,P3,ZHO,medium
529950.txt,P5,ITA,medium
530123.txt,P5,ZHO,low
530165.txt,P4,SPA,high
530268.txt,P5,FRA,high
530276.txt,P7,ITA,medium
530281.txt,P3,TUR,high
530482.txt,P5,SPA,high
531144.txt,P6,HIN,medium
531242.txt,P7,SPA,high
531640.txt,P5,JPN,medium
531960.txt,P7,ZHO,medium
532097.txt,P8,FRA,high
532200.txt,P6,TUR,medium
532892.txt,P5,KOR,medium
532998.txt,P6,SPA,medium
533016.txt,P3,ZHO,low
533407.txt,P5,JPN,medium
533875.txt,P6,KOR,medium
534254.txt,P5,ARA,high
534592.txt,P6,JPN,medium
534637.txt,P8,TUR,medium
534864.txt,P2,TEL,medium
535006.txt,P2,ARA,medium
535048.txt,P3,ITA,medium
535090.txt,P1,DEU,medium
535535.txt,P3,ITA,low
535548.txt,P4,SPA,high
535556.txt,P7,TEL,medium
535573.txt,P7,KOR,high
535832.txt,P6,TUR,medium
536152.txt,P4,DEU,medium
536263.txt,P5,TEL,high
536353.txt,P1,ARA,medium
536417.txt,P3,ITA,medium
536449.txt,P7,FRA,medium
536679.txt,P8,KOR,low
536883.txt,P4,FRA,high
536899.txt,P3,HIN,high
537063.txt,P2,ARA,medium
537067.txt,P5,SPA,medium
537084.txt,P7,DEU,high
537232.txt,P7,TUR,low
537366.txt,P6,ZHO,medium
537398.txt,P1,ZHO,medium
537737.txt,P3,FRA,medium
538257.txt,P5,SPA,medium
538400.txt,P4,FRA,medium
538667.txt,P7,TUR,medium
538983.txt,P5,ARA,low
539289.txt,P8,KOR,medium
539713.txt,P5,HIN,high
539885.txt,P8,FRA,medium
539955.txt,P1,ITA,high
540393.txt,P5,KOR,medium
540679.txt,P3,KOR,low
540886.txt,P4,ARA,medium
540998.txt,P2,ITA,medium
541271.txt,P2,TUR,high
541420.txt,P5,ITA,medium
541449.txt,P3,ITA,high
541495.txt,P2,DEU,high
541505.txt,P8,ITA,medium
541990.txt,P7,ITA,medium
541994.txt,P1,HIN,medium
542118.txt,P6,SPA,medium
542173.txt,P4,HIN,medium
542308.txt,P1,TEL,high
542386.txt,P2,FRA,medium
542462.txt,P8,HIN,medium
542477.txt,P1,SPA,high
542946.txt,P3,JPN,medium
542980.txt,P6,TUR,low
543170.txt,P4,JPN,medium
543465.txt,P8,TEL,medium
543615.txt,P6,JPN,high
544152.txt,P6,JPN,medium
544185.txt,P7,FRA,high
544311.txt,P8,TUR,high
544370.txt,P4,ZHO,medium
544484.txt,P5,SPA,medium
544925.txt,P7,ITA,medium
545760.txt,P6,KOR,medium
546010.txt,P5,ZHO,medium
546070.txt,P4,JPN,high
546354.txt,P6,JPN,medium
546569.txt,P3,ZHO,high
546758.txt,P5,JPN,high
546842.txt,P6,ARA,high
546865.txt,P8,TEL,medium
546929.txt,P5,ITA,medium
547114.txt,P4,ZHO,low
547293.txt,P1,JPN,medium
547595.txt,P1,KOR,medium
547927.txt,P3,KOR,high
548176.txt,P1,ARA,medium
548465.txt,P5,ITA,low
548695.txt,P5,ITA,medium
548894.txt,P8,DEU,high
549045.txt,P3,ZHO,medium
549145.txt,P3,TEL,medium
549281.txt,P2,ITA,high
549461.txt,P5,ZHO,high
549466.txt,P8,FRA,medium
549479.txt,P3,FRA,medium
549480.txt,P7,ZHO,medium
549646.txt,P4,ITA,medium
549793.txt,P2,TEL,medium
550108.txt,P3,ITA,medium
550188.txt,P4,JPN,medium
550340.txt,P6,ARA,medium
550913.txt,P8,TEL,medium
551082.txt,P5,TUR,low
551177.txt,P2,DEU,high
551371.txt,P2,DEU,high
551729.txt,P1,HIN,high
551815.txt,P4,FRA,high
551818.txt,P5,ARA,medium
551840.txt,P2,FRA,medium
552202.txt,P8,JPN,medium
552307.txt,P1,JPN,high
552561.txt,P4,FRA,medium
552573.txt,P6,JPN,high
552662.txt,P8,TUR,medium
552796.txt,P7,TEL,high
553639.txt,P1,FRA,high
553870.txt,P8,SPA,medium
553903.txt,P2,JPN,low
553996.txt,P1,SPA,medium
554177.txt,P3,ARA,medium
554410.txt,P1,JPN,medium
554687.txt,P7,ZHO,high
554713.txt,P7,HIN,medium
554731.txt,P6,TUR,medium
554740.txt,P7,ZHO,medium
555243.txt,P7,FRA,medium
555562.txt,P3,DEU,high
555690.txt,P4,JPN,low
555875.txt,P4,ITA,high
556131.txt,P7,ITA,high
556175.txt,P2,JPN,low
556177.txt,P4,TEL,high
556295.txt,P2,DEU,high
556350.txt,P8,ARA,low
556784.txt,P5,HIN,medium
556922.txt,P2,ITA,low
557257.txt,P2,DEU,high
557628.txt,P2,TUR,high
558258.txt,P7,TEL,low
558426.txt,P5,SPA,medium
558427.txt,P8,DEU,high
558522.txt,P1,TEL,medium
558590.txt,P2,HIN,high
559207.txt,P6,ARA,high
559209.txt,P3,HIN,medium
559574.txt,P1,TEL,high
559741.txt,P3,ZHO,medium
559857.txt,P8,ARA,medium
559999.txt,P8,FRA,medium
560346.txt,P1,ITA,low
560599.txt,P4,ITA,medium
560602.txt,P7,HIN,high
560605.txt,P4,TUR,medium
560660.txt,P2,SPA,medium
560801.txt,P3,TUR,medium
560841.txt,P3,JPN,high
561155.txt,P7,FRA,high
561169.txt,P5,SPA,medium
561433.txt,P8,ITA,medium
561596.txt,P4,ARA,high
561845.txt,P3,TUR,low
561849.txt,P5,HIN,high
562635.txt,P4,TUR,medium
562687.txt,P4,ARA,medium
562797.txt,P2,ITA,low
562823.txt,P4,ITA,low
562899.txt,P4,FRA,high
562974.txt,P8,ZHO,medium
563276.txt,P6,HIN,high
563460.txt,P5,SPA,medium
563622.txt,P1,TUR,high
564474.txt,P2,FRA,high
564761.txt,P2,JPN,medium
564826.txt,P8,HIN,medium
565208.txt,P7,TEL,medium
565264.txt,P3,TUR,high
566019.txt,P7,JPN,medium
566152.txt,P5,DEU,high
566155.txt,P8,TEL,medium
566419.txt,P1,ARA,high
566458.txt,P3,TUR,medium
566500.txt,P1,KOR,medium
566977.txt,P6,KOR,medium
567278.txt,P6,JPN,medium
567340.txt,P8,SPA,high
567505.txt,P3,TUR,high
567512.txt,P3,KOR,medium
567637.txt,P7,HIN,medium
567945.txt,P4,FRA,medium
568012.txt,P1,FRA,high
568378.txt,P5,TEL,medium
568913.txt,P3,HIN,high
568928.txt,P5,ARA,medium
569034.txt,P8,HIN,medium
569140.txt,P8,JPN,medium
569366.txt,P6,KOR,medium
569370.txt,P6,JPN,medium
569914.txt,P8,ITA,high
570179.txt,P2,FRA,high
570296.txt,P7,TUR,medium
570409.txt,P7,TEL,medium
570653.txt,P7,KOR,medium
570749.txt,P7,SPA,high
571475.txt,P7,ZHO,medium
571494.txt,P7,TEL,low
571580.txt,P8,ZHO,medium
571680.txt,P5,KOR,medium
571824.txt,P7,TUR,medium
572200.txt,P8,ARA,low
572315.txt,P8,TEL,medium
572429.txt,P5,HIN,medium
572467.txt,P2,SPA,high
572567.txt,P5,ITA,medium
573176.txt,P7,ITA,high
573227.txt,P2,FRA,low
573280.txt,P5,ITA,medium
573567.txt,P1,DEU,high
573573.txt,P7,HIN,high
573624.txt,P1,DEU,high
573691.txt,P7,ARA,low
573794.txt,P3,JPN,medium
573895.txt,P2,ARA,medium
574049.txt,P5,ITA,medium
574050.txt,P7,TEL,medium
574079.txt,P2,SPA,medium
574099.txt,P2,HIN,high
574231.txt,P1,ZHO,medium
574279.txt,P1,DEU,medium
574427.txt,P7,SPA,high
574440.txt,P2,KOR,medium
574771.txt,P8,TEL,low
574987.txt,P3,ITA,low
575457.txt,P2,ZHO,medium
575615.txt,P2,KOR,medium
576269.txt,P8,TEL,high
576816.txt,P1,TEL,low
576898.txt,P1,JPN,low
577020.txt,P1,TUR,high
577079.txt,P7,ARA,low
577644.txt,P3,DEU,medium
577658.txt,P7,DEU,medium
577702.txt,P7,DEU,high
577738.txt,P7,DEU,high
578238.txt,P6,JPN,low
578279.txt,P7,HIN,high
578298.txt,P8,DEU,low
578415.txt,P2,ITA,medium
578558.txt,P3,JPN,medium
578845.txt,P7,FRA,high
578975.txt,P2,TUR,high
579050.txt,P5,JPN,low
579144.txt,P8,DEU,medium
579233.txt,P4,SPA,medium
579464.txt,P8,TEL,medium
579575.txt,P1,TUR,high
579792.txt,P1,KOR,high
579806.txt,P1,HIN,high
579810.txt,P3,HIN,high
580713.txt,P3,TEL,high
580944.txt,P8,ZHO,low
580962.txt,P8,ZHO,low
581215.txt,P1,JPN,high
581396.txt,P5,SPA,medium
581586.txt,P3,JPN,medium
581789.txt,P4,KOR,medium
582057.txt,P8,ITA,medium
582067.txt,P3,ZHO,medium
582576.txt,P5,TEL,high
582854.txt,P8,ITA,medium
582988.txt,P1,TEL,low
583299.txt,P2,ZHO,high
583358.txt,P1,FRA,high
583558.txt,P1,DEU,high
583632.txt,P5,KOR,medium
583681.txt,P5,ITA,medium
583877.txt,P1,SPA,high
583905.txt,P4,ITA,medium
584400.txt,P4,ZHO,high
584412.txt,P4,DEU,low
584480.txt,P5,DEU,medium
584486.txt,P7,TEL,medium
584931.txt,P5,JPN,low
584940.txt,P2,KOR,medium
585039.txt,P1,FRA,high
585181.txt,P1,FRA,high
585555.txt,P8,SPA,high
585777.txt,P3,TEL,medium
585954.txt,P1,JPN,low
585957.txt,P5,FRA,medium
586047.txt,P2,SPA,high
586048.txt,P3,ITA,medium
586292.txt,P8,ZHO,medium
586339.txt,P7,TEL,high
586583.txt,P7,ITA,low
586861.txt,P1,FRA,medium
587034.txt,P1,ZHO,medium
587212.txt,P5,DEU,medium
587861.txt,P7,ARA,medium
588147.txt,P6,TEL,medium
588149.txt,P8,TEL,medium
588160.txt,P5,KOR,high
588161.txt,P1,ZHO,high
588800.txt,P7,KOR,medium
588974.txt,P1,ITA,low
589124.txt,P8,TUR,medium
589218.txt,P6,KOR,low
589231.txt,P1,KOR,high
589458.txt,P4,ZHO,low
589554.txt,P6,FRA,high
589665.txt,P1,ARA,medium
589902.txt,P4,FRA,high
590774.txt,P5,DEU,high
591199.txt,P1,HIN,medium
591239.txt,P6,ARA,medium
591260.txt,P5,ZHO,medium
591481.txt,P7,TEL,high
592465.txt,P1,ZHO,medium
592652.txt,P1,JPN,low
592760.txt,P7,TEL,medium
592943.txt,P3,TEL,high
592946.txt,P4,ARA,high
593023.txt,P7,TUR,high
593025.txt,P8,JPN,medium
593140.txt,P4,SPA,medium
593292.txt,P4,TEL,medium
594107.txt,P1,TUR,medium
594483.txt,P1,ZHO,medium
594490.txt,P8,DEU,high
594557.txt,P5,TUR,medium
594758.txt,P2,DEU,high
594845.txt,P1,HIN,high
594970.txt,P7,ITA,high
594991.txt,P6,KOR,high
595072.txt,P2,TEL,high
595315.txt,P2,TEL,low
595494.txt,P4,SPA,medium
595507.txt,P1,TEL,medium
596040.txt,P3,ZHO,high
596458.txt,P8,HIN,high
596882.txt,P7,FRA,high
597186.txt,P4,JPN,high
597282.txt,P8,DEU,high
597558.txt,P4,FRA,medium
597582.txt,P2,ZHO,medium
597753.txt,P1,TUR,high
597948.txt,P3,JPN,low
598259.txt,P7,JPN,low
598381.txt,P1,ZHO,low
598606.txt,P7,HIN,medium
598709.txt,P7,TUR,high
598747.txt,P1,ZHO,low
599038.txt,P5,SPA,high
599298.txt,P3,ITA,low
599447.txt,P2,ARA,medium
599487.txt,P2,FRA,high
599905.txt,P3,TEL,high
600042.txt,P4,ARA,low
600252.txt,P5,ZHO,medium
600607.txt,P6,FRA,high
600651.txt,P3,ITA,medium
600840.txt,P3,ZHO,medium
600908.txt,P7,DEU,medium
601031.txt,P5,JPN,low
601155.txt,P7,TEL,low
601537.txt,P6,TUR,medium
601700.txt,P8,ARA,medium
602602.txt,P3,FRA,medium
603015.txt,P7,ITA,high
603150.txt,P4,TUR,medium
603420.txt,P3,DEU,high
603456.txt,P7,SPA,high
603462.txt,P8,SPA,high
603531.txt,P4,ZHO,high
603888.txt,P5,ARA,low
604241.txt,P1,KOR,medium
604328.txt,P1,ZHO,high
604402.txt,P2,KOR,high
604907.txt,P8,TUR,medium
605081.txt,P7,JPN,medium
605379.txt,P8,SPA,high
605644.txt,P3,ITA,medium
605670.txt,P1,ARA,high
605714.txt,P3,TUR,high
605807.txt,P7,TUR,high
606480.txt,P1,DEU,medium
606502.txt,P2,FRA,high
606792.txt,P5,TEL,high
606951.txt,P6,JPN,high
607062.txt,P3,KOR,high
607412.txt,P7,FRA,high
607448.txt,P4,ARA,medium
607506.txt,P4,ZHO,medium
607705.txt,P6,ARA,low
607824.txt,P7,TEL,medium
608015.txt,P7,TUR,high
608197.txt,P5,TUR,medium
608718.txt,P2,FRA,medium
608787.txt,P1,ITA,high
608915.txt,P1,ITA,medium
609082.txt,P2,DEU,high
609197.txt,P8,HIN,high
609238.txt,P5,DEU,high
609380.txt,P1,SPA,low
609558.txt,P3,HIN,high
609619.txt,P4,ITA,medium
609723.txt,P7,FRA,high
609847.txt,P5,ARA,medium
610410.txt,P4,ITA,medium
610559.txt,P2,KOR,medium
610747.txt,P3,JPN,medium
610960.txt,P3,TUR,high
611010.txt,P8,ZHO,medium
611015.txt,P1,ZHO,medium
611143.txt,P4,FRA,high
611648.txt,P8,HIN,medium
611726.txt,P1,DEU,high
612619.txt,P1,DEU,low
612960.txt,P1,FRA,medium
613291.txt,P2,HIN,low
613323.txt,P8,HIN,high
613331.txt,P3,JPN,medium
613560.txt,P8,TEL,low
613667.txt,P7,TUR,medium
613787.txt,P7,HIN,medium
613865.txt,P7,TEL,medium
614573.txt,P4,JPN,low
614614.txt,P4,TUR,medium
614919.txt,P3,ITA,medium
614943.txt,P2,DEU,medium
614988.txt,P3,SPA,high
615564.txt,P7,JPN,high
615689.txt,P8,KOR,medium
615771.txt,P6,ARA,medium
615790.txt,P7,DEU,medium
616109.txt,P3,TEL,medium
616271.txt,P7,JPN,medium
